,measurement,city
210,2.3427192229630474,vancouver
211,0.6963324045928447,vancouver
212,0.22475957147772546,vancouver
213,2.5308181722419936,vancouver
214,3.443707830009688,vancouver
215,1.1903180080985125,vancouver
216,1.759719659008188,vancouver
217,0.12409943914714264,vancouver
218,0.4264019260550172,vancouver
219,0.7785169297780821,vancouver
220,0.2672792895726208,vancouver
221,0.12786770055414573,vancouver
222,0.23760550397858926,vancouver
223,1.9754054513161283,vancouver
224,3.366670192082041,vancouver
225,0.012446665308190007,vancouver
226,0.5375865918633272,vancouver
227,0.9386750519305994,vancouver
228,0.8038585854564717,vancouver
229,0.44995361731699396,vancouver
230,0.36485539122106764,vancouver
231,0.6865675693151586,vancouver
232,0.030096386834403306,vancouver
233,0.40303405531893244,vancouver
234,0.25936488710645544,vancouver
235,0.09579354860522594,vancouver
236,2.2912994563615308,vancouver
237,2.8514424099074804,vancouver
238,0.7828587477580601,vancouver
239,0.04112028690096141,vancouver
240,0.34729450795235256,vancouver
241,0.06318691600865116,vancouver
242,1.0265492134214906,vancouver
243,2.5696271870165743,vancouver
244,0.15717092937894578,vancouver
245,4.485587359971673,vancouver
246,0.12554319797601493,vancouver
247,0.2656468518063449,vancouver
248,0.34529871602648105,vancouver
249,2.6474950601186342,vancouver
250,0.13952422276472135,vancouver
251,1.1684730188417292,vancouver
252,4.172605690479303,vancouver
253,0.5543026541596164,vancouver
254,0.046595260280240226,vancouver
255,0.14827904134236997,vancouver
256,0.6794941039711111,vancouver
257,1.066161400219259,vancouver
258,1.3850917232663182,vancouver
259,0.07277547218867535,vancouver
260,2.602739507382383,vancouver
261,1.6195467461393354,vancouver
262,0.3259102125478536,vancouver
263,0.888239304455712,vancouver
264,0.5030636683749294,vancouver
265,0.8847394450732017,vancouver
266,0.35764121441740127,vancouver
267,0.40552912187563944,vancouver
268,1.2341533708872419,vancouver
269,1.7543474252989093,vancouver
270,1.1588825139608365,vancouver
271,0.2267956246391363,vancouver
272,1.2921653003538915,vancouver
273,0.9139946895458125,vancouver
274,0.15317738611714116,vancouver
275,2.032127577850396,vancouver
276,0.0014043322693905141,vancouver
277,0.17498664154781826,vancouver
278,1.5800193938849214,vancouver
279,3.407215937342194,vancouver
280,0.10073200408690365,vancouver
281,0.5594761608317076,vancouver
282,2.3356813131603404,vancouver
283,1.540508713102739,vancouver
284,3.466614717404648,vancouver
285,0.00922077288196975,vancouver
286,0.6035621910600951,vancouver
287,1.0046122594011697,vancouver
288,0.6249099746237535,vancouver
289,0.5256470806730985,vancouver
290,0.006000508740198236,vancouver
291,0.5598063411813602,vancouver
292,0.5910428116434354,vancouver
293,2.8564580814639586,vancouver
294,0.11658581549569955,vancouver
295,1.5190828487575911,vancouver
296,1.147937676345006,vancouver
297,0.30057425623760686,vancouver
298,0.17457135589404937,vancouver
299,0.780505445594109,vancouver
300,3.6079979199704635,vancouver
301,0.1695778596776769,vancouver
302,1.7967065536805582,vancouver
303,2.159177087107627,vancouver
304,0.17308051909195077,vancouver
305,2.5028255832096926,vancouver
306,0.17094016251912153,vancouver
307,1.1393322765592981,vancouver
308,0.08112435825432056,vancouver
309,0.8114902865739906,vancouver
310,4.162201166157923,vancouver
311,0.9787002771542356,vancouver
312,0.2109946567099786,vancouver
313,0.07136619897854966,vancouver
314,0.5552862902081376,vancouver
315,1.114892073178098,vancouver
316,0.6876754874795169,vancouver
317,3.7806895703867696,vancouver
318,2.151615341733175,vancouver
319,0.6427177543786318,vancouver
320,0.07945416471895343,vancouver
321,3.826008250519908,vancouver
322,0.023915318457492556,vancouver
323,0.5541992452290817,vancouver
324,0.6842662706984283,vancouver
325,0.1375172014296429,vancouver
326,0.4907707990300607,vancouver
327,1.947261173490453,vancouver
328,1.1721839366363367,vancouver
329,0.8542246601699303,vancouver
330,0.6174166899586021,vancouver
331,1.1353922179382092,vancouver
332,3.372692725341157,vancouver
333,0.6702205680803506,vancouver
334,0.18687850937514958,vancouver
335,0.42749999132354805,vancouver
336,2.7279710054604682,vancouver
337,1.3885817385782222,vancouver
338,0.5574152220825629,vancouver
339,1.486106927283991,vancouver
340,0.6943018897284166,vancouver
341,0.514572767586777,vancouver
342,0.009803689006709127,vancouver
343,0.7301795632677583,vancouver
344,0.00035788532442868873,vancouver
345,0.767968992152282,vancouver
346,0.6627938983394189,vancouver
347,2.9189027096928744,vancouver
348,2.486035680871737,vancouver
349,0.0815859458498401,vancouver
350,1.2798367063546574,vancouver
351,0.38089158961925806,vancouver
352,2.370597780574788,vancouver
353,0.8299538050595783,vancouver
354,1.2557049444871526,vancouver
355,0.18132881542690865,vancouver
356,1.0156436180493356,vancouver
357,0.8718453324915054,vancouver
358,0.632264400993403,vancouver
359,0.7680467278127364,vancouver
360,0.1747909608935164,vancouver
361,4.762202395533705,vancouver
362,0.4002955586870632,vancouver
363,0.3806018466176664,vancouver
364,0.23198001502772056,vancouver
365,2.896356130747369,vancouver
366,2.0779843148363897,vancouver
367,0.7499768537233453,vancouver
368,1.4660202879368396,vancouver
369,0.2342608675511273,vancouver
370,0.9094097784878699,vancouver
371,0.28264449579109946,vancouver
372,0.6444900558393237,vancouver
373,3.3766805085610523,vancouver
374,0.0048197258223616184,vancouver
375,1.3674072494944396,vancouver
376,1.6387181938357662,vancouver
377,0.7664552944287898,vancouver
378,1.1312655546695205,vancouver
379,0.6376558965892296,vancouver
380,0.8640953757687282,vancouver
381,1.293677152398013,vancouver
382,0.9696296761622653,vancouver
383,4.898726544577722,vancouver
384,1.6149087251963097,vancouver
385,0.1706816622366653,vancouver
386,0.14032889701608353,vancouver
387,1.3183176991420553,vancouver
388,0.1782048263961981,vancouver
389,1.2956931699301915,vancouver
390,0.38161929797036237,vancouver
391,0.9911345055759229,vancouver
392,0.2558606470719202,vancouver
393,0.13098761217764085,vancouver
394,1.1773558648969784,vancouver
395,0.38324451791097935,vancouver
396,0.31847608922430043,vancouver
397,0.35321850942840066,vancouver
398,0.09154546473907936,vancouver
399,1.5034865322070012,vancouver
400,1.3360483868373387,vancouver
401,0.9278601081613799,vancouver
402,0.9369662371543286,vancouver
403,3.2857401008102194,vancouver
404,0.6818413140944922,vancouver
405,1.3388060832439703,vancouver
406,0.2748597561431061,vancouver
407,0.04305850649042535,vancouver
408,1.437855565366486,vancouver
409,1.3097421592274907,vancouver
410,0.24686421191305896,vancouver
411,0.3926185601218585,vancouver
412,0.13965467576168866,vancouver
413,1.6722693840933238,vancouver
414,0.27621121613260985,vancouver
415,0.41221271971230095,vancouver
416,3.364114048610175,vancouver
417,0.20364184678433359,vancouver
418,2.5194358994443498,vancouver
419,0.12778031362142703,vancouver
420,0.2996142940133898,vancouver
421,2.915244134890476,vancouver
422,1.6467979067516485,vancouver
423,0.28275208481606623,vancouver
424,0.3651687538070727,vancouver
425,1.5640821000963818,vancouver
426,0.9633820774221019,vancouver
427,0.46652658410884956,vancouver
428,2.8318463259842113,vancouver
429,2.5966237382945527,vancouver
430,0.7793244766794037,vancouver
431,1.2869655622799432,vancouver
432,0.41831623038306637,vancouver
433,2.2043931281566524,vancouver
434,0.2087284870658999,vancouver
435,2.4230828581384323,vancouver
436,0.3781579994164489,vancouver
437,0.15647560451576162,vancouver
438,0.685649832103631,vancouver
439,2.5515661201065294,vancouver
440,1.9329288549436003,vancouver
441,1.7580023481053142,vancouver
442,0.06751652836594116,vancouver
443,1.6187035038918298,vancouver
444,0.5528618708364633,vancouver
445,1.8193830278736056,vancouver
446,0.1601976270373109,vancouver
447,0.7895248287242589,vancouver
448,0.6060146245858983,vancouver
449,0.710208846951788,vancouver
450,2.148050428004559,vancouver
451,1.3055315138973083,vancouver
452,0.09550668998287344,vancouver
453,0.987809568153093,vancouver
454,0.8967846590488698,vancouver
455,0.7419074614128652,vancouver
456,0.09442176567051641,vancouver
457,0.8785231714230721,vancouver
458,0.364877428201522,vancouver
459,0.17169241623274248,vancouver
460,0.1568635777294874,vancouver
461,3.0292010753659877,vancouver
462,0.6782629282668022,vancouver
463,0.22870903802211417,vancouver
464,1.7665245117883572,vancouver
465,0.4054030220984134,vancouver
466,0.28132551909974524,vancouver
467,0.37622877395763843,vancouver
468,0.1644650824531063,vancouver
469,0.2781632970073333,vancouver
470,4.920261728320244,vancouver
471,0.5491342315039315,vancouver
472,0.06552519810137296,vancouver
473,0.12758633560812505,vancouver
474,0.20809171092847534,vancouver
475,0.4979642496888863,vancouver
476,0.5209498550544306,vancouver
477,0.5676655558093969,vancouver
478,1.8117717544242962,vancouver
479,1.7341470163452148,vancouver
480,1.5652671092349753,vancouver
481,0.9136037654243029,vancouver
482,2.4396834795462223,vancouver
483,1.1656272619242771,vancouver
484,0.35992743482260303,vancouver
485,1.9788458997078684,vancouver
486,0.33423434667051166,vancouver
487,1.3757282795365366,vancouver
488,0.5749669166294072,vancouver
489,0.9210891067903322,vancouver
490,0.6604469375604652,vancouver
491,1.0594898072347125,vancouver
492,0.49091746872431397,vancouver
493,0.19619612872568243,vancouver
494,1.9526566496741553,vancouver
495,2.325591479432731,vancouver
496,0.6639519585090752,vancouver
497,0.0937303051535253,vancouver
498,0.021330765881869027,vancouver
499,2.1791727312524367,vancouver
500,0.630787926872469,vancouver
501,0.11980515023209046,vancouver
502,0.288737659630582,vancouver
503,0.5904685110593604,vancouver
504,0.6052028042772964,vancouver
505,0.5685787431597051,vancouver
506,0.3385195936124588,vancouver
507,0.96244852673997,vancouver
508,0.13820531196933913,vancouver
509,0.13085034361406292,vancouver
510,0.9620401794890796,vancouver
511,1.0416646253509763,vancouver
512,0.20631683691149041,vancouver
513,0.3808890441242992,vancouver
514,1.3252399471297558,vancouver
515,0.3128548563903803,vancouver
516,0.8154258023978753,vancouver
517,0.9771714621242356,vancouver
518,0.24580616907798378,vancouver
519,0.3001976490976872,vancouver
520,0.1429733606993002,vancouver
521,0.39032637038076234,vancouver
522,0.1717560025077686,vancouver
523,0.07904445346707595,vancouver
524,0.021821658912743052,vancouver
525,1.1702233195268548,vancouver
526,1.0116354110303094,vancouver
527,0.4790368713621969,vancouver
528,1.0506621062912769,vancouver
529,0.9540508437991129,vancouver
530,0.5416271558860515,vancouver
531,2.695492719923065,vancouver
532,3.6746234119919197,vancouver
533,0.01316759303340087,vancouver
534,0.5816102756802778,vancouver
535,0.23503267109388185,vancouver
536,0.1711910098380738,vancouver
537,0.5702177128082381,vancouver
538,0.09028608817821122,vancouver
539,0.6194695738932292,vancouver
540,0.1028588222575616,vancouver
541,1.6954906913299728,vancouver
542,0.5194502070723438,vancouver
543,0.8925184285081539,vancouver
544,0.8119967092547037,vancouver
545,0.05913079737557796,vancouver
546,2.736446599287425,vancouver
547,2.400965333177677,vancouver
548,0.230750465851168,vancouver
549,1.0983450719053907,vancouver
550,0.7987845688608326,vancouver
551,0.24643551966640628,vancouver
552,0.04030474975281596,vancouver
553,1.205764377854226,vancouver
554,1.2671359623350982,vancouver
555,0.0024568146570456435,vancouver
556,0.41627545146260786,vancouver
557,0.1652354123597797,vancouver
558,1.0325926820597742,vancouver
559,0.4128599376858117,vancouver
560,0.5051873880813751,vancouver
561,0.41786582003315753,vancouver
562,0.2668519094346658,vancouver
563,0.5007443098367786,vancouver
564,0.2015570073467608,vancouver
565,2.868589711140165,vancouver
566,0.3253694608551696,vancouver
567,0.24050939692319728,vancouver
568,1.0765789623141284,vancouver
569,0.8121544294359528,vancouver
570,0.8229620302420942,vancouver
571,0.41096827701606564,vancouver
572,0.04300386683793299,vancouver
573,1.980641105545098,vancouver
574,0.3044792553028245,vancouver
575,0.7284905234303909,vancouver
576,0.2436274112335373,vancouver
577,0.4385296927571113,vancouver
578,0.3107931090595876,vancouver
579,2.9870344902352515,vancouver
580,0.7202494187785077,vancouver
581,0.15658961772862634,vancouver
582,1.383826539060709,vancouver
583,0.0526100405841232,vancouver
584,0.6750128335001082,vancouver
585,0.024105154217507394,vancouver
586,0.05286309568416626,vancouver
587,1.939120956149511,vancouver
588,0.35508581813757,vancouver
589,0.31472666294843504,vancouver
590,0.11710111423616314,vancouver
591,0.3631342267547951,vancouver
592,0.13588044858754514,vancouver
593,3.227916710270046,vancouver
594,0.027755954667692647,vancouver
595,5.785304534564973,vancouver
596,1.0645939102805884,vancouver
597,1.8530180202053192,vancouver
598,0.2813409239354944,vancouver
599,2.7021601669470594,vancouver
600,1.9250942411228826,vancouver
601,1.9801288982655154,vancouver
602,0.04758829500406251,vancouver
603,1.0190225594751283,vancouver
604,0.4350378457517466,vancouver
605,0.42337508087367653,vancouver
606,0.06974203429827844,vancouver
607,3.370690450481534,vancouver
608,0.09708389801669427,vancouver
609,1.2043721819289372,vancouver
610,1.1730948946929014,vancouver
611,1.649954073283618,vancouver
612,0.20488486108830722,vancouver
613,0.033417776839338664,vancouver
614,1.3918824024426817,vancouver
615,1.148171199615276,vancouver
616,0.11346594345950069,vancouver
617,2.0582823484392083,vancouver
618,0.6586562348244559,vancouver
619,0.254225438925535,vancouver
620,0.8485650346087519,vancouver
621,0.14119539272067544,vancouver
622,0.5659031915968594,vancouver
623,0.8162765718002161,vancouver
624,1.6597183884179878,vancouver
625,0.9104586678152428,vancouver
626,0.5241492724448241,vancouver
627,3.4140029632211912,vancouver
628,0.9511229853021913,vancouver
629,0.5420649052453199,vancouver
630,0.14659602582600736,vancouver
631,0.5775970633923591,vancouver
632,2.7101063562388163,vancouver
633,0.030654075320139303,vancouver
634,0.1802214099698482,vancouver
635,0.08157854452278787,vancouver
636,2.9019933371150164,vancouver
637,5.595589251554349,vancouver
638,2.059607444030658,vancouver
639,0.806056733008696,vancouver
640,0.544583058786924,vancouver
641,0.9850315401023048,vancouver
642,0.5396089061273233,vancouver
643,0.8839139607315345,vancouver
644,0.3406203063920786,vancouver
645,0.808079559257888,vancouver
646,0.0492643472590013,vancouver
647,0.6801144543732472,vancouver
648,1.7315131339000673,vancouver
649,0.709002977284926,vancouver
650,4.096173015004577,vancouver
651,3.101438750259953,vancouver
652,0.4073259899217459,vancouver
653,0.1623661702868747,vancouver
654,1.5199867367730953,vancouver
655,5.240411690720132,vancouver
656,0.3160686391136505,vancouver
657,0.771617495121205,vancouver
658,0.15378059242485406,vancouver
659,0.10873464272825684,vancouver
660,3.542087934118479,vancouver
661,1.4466947447999396,vancouver
662,2.09207198758224,vancouver
663,1.3401181547710646,vancouver
664,0.028193008255021114,vancouver
665,0.015224469790972235,vancouver
666,0.1693775018276351,vancouver
667,0.5380167087282237,vancouver
668,0.4813775361435941,vancouver
669,0.23661015555960271,vancouver
670,0.30168576606827935,vancouver
671,0.4519480346814174,vancouver
672,2.1212030125713888,vancouver
673,0.13702537229180117,vancouver
674,0.30182369482982196,vancouver
675,0.042352295453046286,vancouver
676,1.671419054889425,vancouver
677,0.06830277235810281,vancouver
678,2.422376625335116,vancouver
679,2.4036562818237024,vancouver
680,6.1312565755063275,vancouver
681,1.1247527032008366,vancouver
682,0.6434666217253101,vancouver
683,0.8454265477447204,vancouver
684,0.27146486650508445,vancouver
685,0.6413899118919186,vancouver
686,0.6787620075243719,vancouver
687,0.7046337092153199,vancouver
688,1.3299478853059814,vancouver
689,0.4228893415735409,vancouver
690,0.18878498221752593,vancouver
691,0.9371253724407849,vancouver
692,0.13967422974099514,vancouver
693,2.620566197136648,vancouver
694,2.4123467735008255,vancouver
695,1.1589762337122702,vancouver
696,0.07635123923568736,vancouver
697,0.32778190425450493,vancouver
698,2.468485378451109,vancouver
699,0.4180089922531255,vancouver
700,0.863307626038656,vancouver
701,0.3795330861647079,vancouver
702,1.8322857611202097,vancouver
703,0.13006007825220345,vancouver
704,1.4271008567241898,vancouver
705,3.8485542689583685,vancouver
706,0.1731942831791861,vancouver
707,1.322010050854697,vancouver
708,0.7167223084537816,vancouver
709,0.21515130073702327,vancouver
710,0.32650759815636904,vancouver
711,0.2579620522767527,vancouver
712,0.010241135563995802,vancouver
713,0.09486235841230352,vancouver
714,0.2527617070167931,vancouver
715,0.026311298279501794,vancouver
716,2.0276070912153186,vancouver
717,1.5651315631775737,vancouver
718,1.1982334573112858,vancouver
719,0.06454745684273178,vancouver
720,2.7263637895517268,vancouver
721,1.9633781354238513,vancouver
722,0.8269864891422437,vancouver
723,2.219820698643634,vancouver
724,2.7267993427817614,vancouver
725,0.6329029940852176,vancouver
726,3.2787076992077315,vancouver
727,0.39155373276958066,vancouver
728,0.13093308859746083,vancouver
729,3.0138702761668976,vancouver
730,0.056497692092279825,vancouver
731,0.13240748150985845,vancouver
732,0.8759624442346108,vancouver
733,0.49051153300099376,vancouver
734,0.5467326634345646,vancouver
735,0.4246595406787326,vancouver
736,0.9130494243062796,vancouver
737,0.5030396423260514,vancouver
738,4.794214883302589,vancouver
739,1.8939180300575287,vancouver
740,1.8493586381605107,vancouver
741,0.7750234549971551,vancouver
742,1.0926029179938468,vancouver
743,0.9462343469136674,vancouver
744,0.4743987722443222,vancouver
745,0.18015345219065484,vancouver
746,0.8116709122121059,vancouver
747,0.7533597036185614,vancouver
748,0.6982568100959577,vancouver
749,1.1031023456433933,vancouver
750,0.13665792864497264,vancouver
751,0.4149981294324491,vancouver
752,0.2673848089890233,vancouver
753,2.2553907361972065,vancouver
754,0.01852906809056497,vancouver
755,0.5596792842102791,vancouver
756,6.3555456553106,vancouver
757,0.08340546879177174,vancouver
758,0.09496343295543698,vancouver
759,0.4357377694024749,vancouver
760,4.114185652169256,vancouver
761,1.447892089849421,vancouver
762,1.0309396117846241,vancouver
763,2.8446567946671655,vancouver
764,0.7925747221270213,vancouver
765,2.4506470210654525,vancouver
766,0.45303764987148926,vancouver
767,0.5962694818979447,vancouver
768,0.1355823441043775,vancouver
769,0.488582650594481,vancouver
770,0.9752790363961977,vancouver
771,1.5584213426281852,vancouver
772,3.247099868207485,vancouver
773,0.29419299872923327,vancouver
774,2.1629022849851074,vancouver
775,2.079096028711599,vancouver
776,2.380718037020544,vancouver
777,0.26151003561967356,vancouver
778,0.5343823950177642,vancouver
779,0.9950037577952137,vancouver
780,0.5817965445947639,vancouver
781,0.2075496027600246,vancouver
782,1.2204582870687268,vancouver
783,0.09529474108274023,vancouver
784,0.31415599442692727,vancouver
785,0.7195218675568027,vancouver
786,1.0167548531020718,vancouver
787,0.2780253177156659,vancouver
788,3.631926081964014,vancouver
789,2.0523024232280407,vancouver
790,0.21227987874656112,vancouver
791,1.1104148625963204,vancouver
792,1.0838088686091516,vancouver
793,0.8733357198767213,vancouver
794,1.0843182506145108,vancouver
795,0.08802964414651991,vancouver
796,0.9996706761514742,vancouver
797,2.476283937874112,vancouver
798,0.5151470517256659,vancouver
799,0.188958965757055,vancouver
800,0.4933862782985565,vancouver
801,0.054722712934631906,vancouver
802,1.6250967158962024,vancouver
803,0.4291849817290835,vancouver
804,4.296139581778719,vancouver
805,0.6739612145651517,vancouver
806,1.5959927606915723,vancouver
807,0.8575470208166398,vancouver
808,0.1598867085507582,vancouver
809,0.690644364384113,vancouver
810,1.0829341995058672,vancouver
811,0.5173893117155679,vancouver
812,0.5206575996247933,vancouver
813,2.2366304702636675,vancouver
814,1.163372258233988,vancouver
815,0.5784312494283165,vancouver
816,0.5841684598350265,vancouver
817,2.3709280924992924,vancouver
818,0.22308502708917502,vancouver
819,3.252978064786984,vancouver
820,0.84982628315214,vancouver
821,1.3014487031624997,vancouver
822,0.595139374516653,vancouver
823,0.029820296370209075,vancouver
824,0.15604417787315078,vancouver
825,0.7302672967603079,vancouver
826,0.03773770726328878,vancouver
827,0.4482908662484298,vancouver
828,1.9749621112816333,vancouver
829,1.3128627238787178,vancouver
830,0.37061588226162734,vancouver
831,0.0637384849839849,vancouver
832,1.0253741194464596,vancouver
833,1.221844864392302,vancouver
834,1.0925352908540964,vancouver
835,0.80901218486966,vancouver
836,0.45448777375279686,vancouver
837,1.0536016286158774,vancouver
838,3.017375373693817,vancouver
839,1.7154962684077468,vancouver
840,0.3065942501535441,vancouver
841,3.444344284313489,vancouver
842,0.024158509987089367,vancouver
843,0.756595088144453,vancouver
844,0.7404956031834917,vancouver
845,0.5868980312352341,vancouver
846,0.7825155853050991,vancouver
847,0.17580671789039126,vancouver
848,0.1475745213595802,vancouver
849,2.5056440484646703,vancouver
850,0.00545422000683243,vancouver
851,1.3314355859196858,vancouver
852,1.1643605341610819,vancouver
853,0.4128604239309981,vancouver
854,0.9386368184470484,vancouver
855,0.47888890813462764,vancouver
856,1.8294514910855335,vancouver
857,0.5152718184807908,vancouver
858,0.06700109592316496,vancouver
859,5.240104139651479,vancouver
860,0.07553719863597651,vancouver
861,1.085769565724854,vancouver
862,0.19976927149299623,vancouver
863,1.5525568722842442,vancouver
864,0.6304496309080221,vancouver
865,0.010200152872180717,vancouver
866,1.5264455028397481,vancouver
867,2.233543227193987,vancouver
868,0.22129993570992632,vancouver
869,1.0119268856826198,vancouver
870,0.7142117582567916,vancouver
871,0.5145284159955161,vancouver
872,0.011379392377015239,vancouver
873,0.11469185792165679,vancouver
874,0.5585597830211894,vancouver
875,1.3188952715687021,vancouver
876,0.1622605851204959,vancouver
877,0.09790845420132695,vancouver
878,0.6480107981930167,vancouver
879,0.49831577400173477,vancouver
880,0.306912293183905,vancouver
881,2.6589082316038732,vancouver
